Date,Ticker,Adj Close,SMA_10,SMA_50,EMA_20,RSI_14,Future_Close,Future_Return,Target
2020-03-13,IWM,111.45555877685548,127.34030456542969,148.3102233886719,133.71548436550748,24.509327141957172,94.59773254394533,-0.15125155190026107,0
2020-03-16,IWM,96.6688232421875,122.91734619140625,147.15042053222658,130.1872309251913,21.86866182663745,93.19834899902344,-0.03590065676572241,0
2020-03-17,IWM,101.10017395019533,119.22486724853516,146.0913735961914,127.41703502281074,26.120718865364395,101.7252197265625,0.006182440167462894,1
2020-03-18,IWM,93.26367950439452,114.35597915649414,144.8714921569824,124.16433449724728,25.344040946045965,102.9895248413086,0.10428331145197635,1
2020-03-19,IWM,96.90204620361328,110.30245819091797,143.7346405029297,121.56792608832976,28.921745068291457,109.3953628540039,0.1289272738796384,1
2020-03-20,IWM,94.59773254394533,106.29091796875,142.54218597412108,118.99933622695981,24.804542547607056,105.41511535644533,0.11435139639816198,1
2020-03-23,IWM,93.19834899902344,103.44925308227539,141.3180126953125,116.54209934810874,25.208964869260797,107.73770904541016,0.15600448079331392,1
2020-03-24,IWM,101.7252197265625,101.0805793762207,140.27594482421875,115.13096795558052,28.829541422995476,107.19451904296876,0.05376542150616874,1
2020-03-25,IWM,102.9895248413086,99.63597869873047,139.23919845581054,113.97464003993557,31.228866467295262,99.8896255493164,-0.030099170733806833,0
2020-03-26,IWM,109.3953628540039,100.12964706420898,138.31918731689453,113.53851840318016,36.73613753019838,100.83552551269533,-0.07824680240543931,0
2020-03-27,IWM,105.41511535644533,99.52560272216797,137.3046447753906,112.7648609701578,40.61649055718936,97.97913360595705,-0.07053999538248978,0
2020-03-30,IWM,107.73770904541016,100.63249130249024,136.29625228881835,112.2860845963723,39.58459389654961,105.48065948486328,-0.0209494853802354,0
2020-03-31,IWM,107.19451904296876,101.24192581176757,135.28557815551758,111.80117359128626,43.38550579634902,105.75227355957033,-0.013454470398997878,0
2020-04-01,IWM,99.8896255493164,101.90452041625977,134.15492889404297,110.66674044443198,46.81561158814828,110.57537841796876,0.10697560242006018,1
2020-04-02,IWM,100.83552551269533,102.29786834716798,133.0452490234375,109.73043426045706,41.916611993031985,115.86673736572266,0.1490666288156041,1
2020-04-03,IWM,97.97913360595705,102.63600845336914,131.88049392700196,108.6112627695523,51.21866347148757,112.72937774658205,0.15054474966012762,1
2020-04-06,IWM,105.48065948486328,103.86423950195312,130.90420654296875,108.31311007577239,53.854004295689144,115.01447296142578,0.09038446975135403,1
2020-04-07,IWM,105.75227355957033,104.2669448852539,129.96842864990234,108.06922088375315,62.67480358334476,110.32250213623048,0.04321636238000825,1
2020-04-08,IWM,110.57537841796876,105.02553024291993,129.10373718261718,108.30790255367845,63.55132357066544,109.48899841308594,-0.009824791200590523,0
2020-04-09,IWM,115.86673736572266,105.6726676940918,128.3624119567871,109.02779158339695,69.90092835319996,114.31210327148438,-0.013417432212069822,0
2020-04-13,IWM,112.72937774658205,106.40409393310549,127.55833953857422,109.38032359893839,67.69910299100255,112.9635238647461,0.0020770638749591395,1
2020-04-14,IWM,115.01447296142578,107.13177032470705,126.8634065246582,109.91690925250862,63.578913658219214,110.26631927490234,-0.04128309737258806,0
2020-04-15,IWM,110.32250213623048,107.44456863403323,126.04123596191407,109.95553714619642,57.00231616395693,111.60554504394533,0.01162992936953599,1
2020-04-16,IWM,109.48899841308594,108.40450592041017,125.15668243408203,109.91110488590019,50.100062044500824,112.70126342773438,0.029338701250412692,1
2020-04-17,IWM,114.31210327148438,109.75216369628906,124.32119934082031,110.33024758928916,59.33937406798148,114.63986206054688,0.002867227351106405,1
2020-04-20,IWM,112.9635238647461,111.25060272216797,123.46583480834961,110.58103580599935,55.60017620788083,119.18201446533205,0.05504865984909871,1
2020-04-21,IWM,110.26631927490234,111.72916870117187,122.59477600097657,110.55106280303772,53.1465878691776,120.91458892822266,0.09656865054843596,1
2020-04-22,IWM,111.60554504394533,112.31449584960937,121.73314910888672,110.65148968312417,63.67214675894511,126.86150360107422,0.13669534565797578,1
2020-04-23,IWM,112.70126342773438,112.52708435058594,120.87197937011719,110.8467062302299,63.798730911323496,122.03844451904295,0.08284894780523655,1
2020-04-24,IWM,114.63986206054688,112.40439682006836,120.02812438964844,111.20795916645056,69.79745044778626,117.19659423828124,0.02230229635468356,1
2020-04-27,IWM,119.18201446533205,113.04966049194336,119.26690261840821,111.96739300443927,67.51258739403889,117.70232391357422,-0.012415384640005751,0
2020-04-28,IWM,120.91458892822266,113.63967208862304,118.5524609375,112.81950690194245,68.68221152607813,118.61076354980467,-0.01905332845969133,0
2020-04-29,IWM,126.86150360107422,115.29357223510742,117.96367477416992,114.15683992090737,69.5261539992642,117.73978424072266,-0.07190297372665165,0
2020-04-30,IWM,122.03844451904295,116.54851684570312,117.26238067626953,114.90746893025361,57.48356726901202,119.35060119628906,-0.02202456228729201,0
2020-05-01,IWM,117.19659423828124,116.83696594238282,116.45660034179687,115.12548086435149,55.20175019495666,123.95829010009766,0.05769532728970525,1
2020-05-04,IWM,117.70232391357422,117.31084594726562,115.6928385925293,115.37089448808699,53.265110247587174,123.3401870727539,0.0478993359835395,1
2020-05-05,IWM,118.61076354980467,118.14529037475586,115.04109756469727,115.67945344634582,61.0874839993933,118.91043853759766,0.0025265412583500434,1
2020-05-06,IWM,117.73978424072266,118.75871429443359,114.47940979003906,115.87567542676265,61.02629617583394,114.93019104003906,-0.02386273440878143,0
2020-05-07,IWM,119.35060119628906,119.42364807128907,113.98371002197266,116.20662073814613,57.36582804360745,115.30482482910156,-0.03389824874475198,0
2020-05-08,IWM,123.95829010009766,120.35549087524414,113.68166458129883,116.9448749630939,64.67496876834237,117.140380859375,-0.055001639948543346,0
2020-05-11,IWM,123.3401870727539,120.77130813598633,113.41819396972656,117.55395230687104,68.47538689442963,124.25798797607422,0.007441215431098179,1
2020-05-12,IWM,118.91043853759766,120.57089309692383,112.97843460083008,117.68314147170214,59.493686951565735,121.80428314208984,0.024336337836120235,1
2020-05-13,IWM,114.93019104003906,119.37776184082031,112.51653915405274,117.42095571630566,52.69474676113853,125.49419403076172,0.09191669216874788,1
2020-05-14,IWM,115.30482482910156,118.70439987182617,111.98358444213868,117.21941944133384,50.835528611472206,125.71897888183594,0.09031845864359674,1
2020-05-15,IWM,117.140380859375,118.69877853393555,111.57764694213867,117.21189195733776,47.24745889769985,126.32770538330078,0.07843003801528531,1
2020-05-18,IWM,124.25798797607422,119.35434494018554,111.36854400634766,117.88294872102695,53.93606174310304,129.9707489013672,0.045974999421308484,1
2020-05-19,IWM,121.80428314208984,119.67369689941407,111.37232971191406,118.25640914208056,43.51275194531318,134.0072021484375,0.1001846461516664,1
2020-05-20,IWM,125.49419403076172,120.44913787841797,111.37397445678711,118.94572198862161,54.565659937803694,130.83242797851562,0.042537696576188805,1
2020-05-21,IWM,125.71897888183594,121.08597564697266,111.53964340209961,119.59079407368965,62.824120016880784,130.08319091796875,0.03471402707012728,1
2020-05-22,IWM,126.32770538330078,121.32291717529297,111.97702392578125,120.232404674605,62.93899816744089,131.3287353515625,0.03958775276640783,1
2020-05-26,IWM,129.9707489013672,121.9859733581543,112.34732772827148,121.15986602953473,65.74908021350558,132.41505432128906,0.018806581023679575,1
2020-05-27,IWM,134.0072021484375,123.49564971923829,113.09409530639648,122.3834218503826,70.73284807011314,135.60862731933594,0.011950291814350143,1
2020-05-28,IWM,130.83242797851562,125.08587341308593,113.68874038696289,123.18808910068098,64.07259663218056,135.41200256347656,0.03500336006691677,1
2020-05-29,IWM,130.08319091796875,126.56371002197265,114.42513061523438,123.8447654642322,58.29111538219234,140.64715576171875,0.08120929975043202,1
2020-06-01,IWM,131.3287353515625,127.9825454711914,115.11366439819336,124.5575245011208,60.63325808328687,143.3724365234375,0.09170651906176075,1
2020-06-02,IWM,132.41505432128906,128.7982521057129,115.87001083374024,125.30586067447015,69.73173806755541,140.72206115722656,0.06273461033955818,1
2020-06-03,IWM,135.60862731933594,130.1786865234375,116.71821640014649,126.28707654540975,80.92438485853367,136.9010772705078,0.009530735445971064,1
2020-06-04,IWM,135.41200256347656,131.17046737670898,117.39195205688476,127.15611711855897,80.23103012861925,126.45880889892578,-0.06611816895886927,0
2020-06-05,IWM,140.64715576171875,132.66328506469728,118.14510467529297,128.44097794171705,82.06449614778133,129.4931640625,-0.07930477967229989,0
2020-06-08,IWM,143.3724365234375,134.36775817871094,118.82464614868164,129.8630216161666,79.62274341638383,132.48703002929688,-0.07592398342453471,0
2020-06-09,IWM,140.72206115722656,135.44288940429686,119.53078506469727,130.8972158581723,79.14031755493092,135.67259216308594,-0.03588256846592754,0
2020-06-10,IWM,136.9010772705078,135.7322769165039,120.11405242919922,131.46901218315665,67.50011880374115,133.21995544433594,-0.026888917892868094,0
2020-06-11,IWM,126.45880889892578,135.29491500854493,120.49933822631836,130.99184996561084,50.86411867309383,133.17298889160156,0.05309381015949784,1
2020-06-12,IWM,129.4931640625,135.23591232299805,121.09140899658203,130.84911797483838,53.49898269647923,132.48703002929688,0.023119876546934034,1
2020-06-15,IWM,132.48703002929688,135.35174179077148,121.72443908691406,131.0051095990725,52.82190416542605,133.81195068359375,0.010000380067421656,1
2020-06-16,IWM,135.67259216308594,135.67749557495117,122.47830825805664,131.44963174802618,51.90400279678704,134.3758087158203,-0.009558182876809929,0
2020-06-17,IWM,133.21995544433594,135.43862838745116,123.0330941772461,131.6182340048176,52.77543440162905,130.015625,-0.024052931361884605,0
2020-06-18,IWM,133.17298889160156,135.21472702026367,123.58150848388672,131.76630589879701,53.65142260736095,131.97952270507812,-0.00896177367840621,0
2020-06-19,IWM,132.48703002929688,134.3987144470215,124.01974151611329,131.83494629217796,51.38718178970755,128.42755126953125,-0.03064057484621666,0
2020-06-22,IWM,133.81195068359375,133.44266586303712,124.3786457824707,132.02323242469376,51.66342631624851,132.62794494628906,-0.008848280973829751,0
2020-06-23,IWM,134.3758087158203,132.80804061889648,124.81157440185547,132.24728730956295,48.433872123916274,134.54495239257812,0.0012587360654738066,1
2020-06-24,IWM,130.015625,132.1194953918457,125.11159744262696,132.03474804198552,43.800455214456356,133.26695251464844,0.025007205977346472,1
2020-06-25,IWM,131.97952270507812,132.67156677246095,125.54473785400391,132.02948848608958,39.2330519349315,133.81195068359375,0.013884184007926553,1
2020-06-26,IWM,128.42755126953125,132.56500549316405,125.92350891113281,131.68644684641737,31.80905063937668,134.77984619140625,0.04946208861791206,1
2020-06-29,IWM,132.62794494628906,132.57909698486327,126.2898257446289,131.77611333211942,40.50606427345948,132.39300537109375,-0.0017714183484518066,0
2020-06-30,IWM,134.54495239257812,132.4663330078125,126.72145431518555,132.03981229025834,47.10719261052772,133.3797149658203,-0.008660580765288452,0
2020-07-01,IWM,133.26695251464844,132.47103271484374,127.18146697998047,132.1566827878193,60.78617658996799,130.6828155517578,-0.019390680991272623,0
2020-07-02,IWM,133.81195068359375,132.53492889404296,127.62559509277344,132.31432734932164,57.428197104053964,132.78770446777344,-0.007654370260562176,0
2020-07-06,IWM,134.77984619140625,132.76421051025392,128.06716674804687,132.5491386676154,54.23900851514242,131.10568237304688,-0.02726048383481272,0
2020-07-07,IWM,132.39300537109375,132.6223159790039,128.42222961425782,132.53426882985144,43.75210389139241,133.27633666992188,0.006672039027682566,1
2020-07-08,IWM,133.3797149658203,132.5227066040039,128.70618362426757,132.61478750946753,50.32236095066615,138.16275024414062,0.03586029014641399,1
2020-07-09,IWM,130.6828155517578,132.58942565917968,128.90154815673827,132.43079018016184,45.460780965074974,137.34524536132812,0.050981682491617365,1
2020-07-10,IWM,132.78770446777344,132.6702438354492,129.02007217407225,132.46478201707723,50.52112727459294,137.74928283691406,0.03736474238354472,1
2020-07-13,IWM,131.10568237304688,132.93805694580078,129.20141693115235,132.335343955741,45.36686213699363,137.15728759765625,0.04615822224539585,1
2020-07-14,IWM,133.27633666992188,133.00289611816407,129.52301177978515,132.4249623094725,48.21585891085064,139.10243225097656,0.04371440367155241,1
2020-07-15,IWM,138.16275024414062,133.36467590332032,129.9322203063965,132.97141830325043,62.99855000910504,139.17762756347656,0.00734552053677708,1
2020-07-16,IWM,137.34524536132812,133.7725051879883,130.30690994262696,133.38797326116259,58.88594191267292,139.31854248046875,0.014367422140819446,1
2020-07-17,IWM,137.74928283691406,134.1662384033203,130.70709991455078,133.8033360779008,67.23421085742109,137.27003479003906,-0.003479132791147796,0
2020-07-20,IWM,137.15728759765625,134.40398254394532,131.06323364257813,134.12276003216323,59.66327081378716,138.69839477539062,0.011236057556453963,1
2020-07-21,IWM,139.10243225097656,135.0749252319336,131.3661164855957,134.59701452919307,59.711641197421926,137.31704711914062,-0.012835038920201219,0
2020-07-22,IWM,139.17762756347656,135.65471649169922,131.68286529541015,135.03326338960102,63.27573325290799,140.3428497314453,0.00837219449970371,1
2020-07-23,IWM,139.31854248046875,136.5182891845703,132.09102737426758,135.4413852077789,62.59679369573899,139.78842163085938,0.0033726964266547503,1
2020-07-24,IWM,137.27003479003906,136.96652221679688,132.53782424926757,135.61554231085128,55.42814986492573,138.4728240966797,0.008762213169686651,1
2020-07-27,IWM,138.69839477539062,137.72579345703124,133.00569564819335,135.9091473074741,64.34396070067868,140.7281036376953,0.014633975148678653,1
2020-07-28,IWM,137.31704711914062,138.12986450195314,133.40922897338868,136.04323300382327,58.79894564190698,141.6959686279297,0.03188913249051861,1
2020-07-29,IWM,140.3428497314453,138.3478744506836,133.7309262084961,136.45272031121584,71.27499411903082,144.51502990722656,0.02972848409281252,1
2020-07-30,IWM,139.78842163085938,138.59219207763672,134.0906089782715,136.7704061511819,66.54833690294387,144.4586639404297,0.03340936434566137,1
2020-07-31,IWM,138.4728240966797,138.66454620361327,134.35018157958984,136.93254119361026,67.72148507038119,146.75149536132812,0.059785530616956226,1
2020-08-03,IWM,140.7281036376953,139.0216278076172,134.65036407470703,137.29402333114217,67.8523670994633,148.2738037109375,0.05361899917779467,1
2020-08-04,IWM,141.6959686279297,139.2809814453125,134.9577293395996,137.71325621655052,60.42125539508445,147.41873168945312,0.040387620882499996,1
2020-08-05,IWM,144.51502990722656,139.8147216796875,135.2486149597168,138.3610441870911,68.91410703633008,148.02008056640625,0.024253883221902965,1
2020-08-06,IWM,144.4586639404297,140.3287338256836,135.45764419555664,138.94176987788524,68.03028488855574,147.70999145507812,0.022506974839454318,1
2020-08-07,IWM,146.75149536132812,141.2768798828125,135.77602554321288,139.68555325726075,73.62325483536466,147.6160430908203,0.005891236251893162,1
